"","Title","Action","Name","Start.Date","Score","File"
"676","PDA als mobiler Lernbegleiter","IC0604","Hans Schütz",2005-09-15,0.1120047478,"projekt-detail_1567"
"677","NFP 56: Ide suisse. Sprachpolitik Sprachnorm und Sprachpraxis am Beispiel der SRG SSR","IC1207","",NA,0.1824277997,"projekt-detail_1568"
"678","Akkommodation-Dialektkompetenzen","IC1207","Monika Lanz",2005-09-01,0.1611129524,"projekt-detail_1569"
"679","Worlds of Journalism: Switzeland","IS0906","Vinzenz Wyss",2014-02-01,0.1269591878,"projekt-detail_157"
"680","ARFLEX","TD1006","Richard Alexander Hüppi",2005-09-01,0.1496681946,"projekt-detail_1570"
"681","Benchmarking-Club","IS1207","Marc Wildi",2005-09-01,0.1104808934,"projekt-detail_1571"
"682","Durch Zecken bertragbare Krankheiten: Diagnose und Nachweis pathogener Bakterien aus Zecken und Patienten","BM0906","Martin Sievers",2005-09-01,0.1013690639,"projekt-detail_1572"
"683","Einfluss eines Traubenvollernters mit integrierter Entsaftungseinrichtung auf die wertbestimmenden Inhaltsstoffe bei Weisswein","FA1003","Tilo Hühn",2005-09-01,0.1457355832,"projekt-detail_1573"
"684","Kinder psychisch kranker Eltern: Situation und Untersttzungsbedarf","IS1406","Kitty Cassée ",2005-09-01,0.454036833,"projekt-detail_1574"
"685","PROFINET Coldfire Plattform","IC0902","Thomas Müller",2005-09-01,0.0690015967,"projekt-detail_1575"
"686","Tools for Translators II","BM1308","Gary Massey",2005-09-01,0.1643017823,"projekt-detail_1576"
"687","Untersttzungsangebot fr Kinder psychisch kranker Eltern","IS1406","",2005-09-01,0.307560485,"projekt-detail_1577"
"688","Sprachberatung / Linguistische Beratung","IS1306","Christa Stocker",2005-08-04,0.1791028329,"projekt-detail_1578"
"689","Schweizerisches Institut fr Kunstwissenschaft (SIK): Schulung und Beratung im Projektmanagement","IS1205","Diana Betzler",2005-08-03,0.127479411,"projekt-detail_1579"
"690","Angebotsgestaltung fr Campingpltze","IS0906","Gwendolin Bitter",2014-01-13,0.2054428352,"projekt-detail_158"
"691","Entwicklungsperspektiven der Schulsozialarbeit im Kanton Zrich","IS0801","Stephan Müller",2005-08-01,0.1166693838,"projekt-detail_1580"
"692","Gemeindenetzwerk &quot;Allianz in den Alpen&quot; - Leitung Geschaeftsstelle Schweiz","ES1407","Peter Marty",2005-08-01,0.0625980883,"projekt-detail_1581"
"693","Journalisten im Internet 2005","TU0804","Guido Keel",2005-08-01,0.1290860875,"projekt-detail_1582"
"694","Evaluation Waldbericht Schweiz","FP0603","Max Mueller",2005-07-27,0.1816390606,"projekt-detail_1583"
"695","R-Package IDPmisc","FP1405","René Locher",2005-07-01,0.0774622278,"projekt-detail_1584"
"696","Dach Porte Novartis Campus","TU1207","Josef Kurath",2005-07-01,0.0713423221,"projekt-detail_1585"
"697","KTI Tss","IS1207","Markus Kunz",2005-07-01,0.0933180674,"projekt-detail_1586"
"698","Language and Borders LAB","IS1306","Erika Werlen",2005-07-01,0.2490337591,"projekt-detail_1587"
"699","Verschleissanalyse Hftgelenke","IC1408","Olaf Hoenecke",2005-06-28,0.0842052387,"projekt-detail_1589"
"700","Standortentwicklung Boltigen-Jaunpass","IS1204","Gwendolin Bitter",2014-01-13,0.1139806977,"projekt-detail_159"
"701","Document Security for Distributed Document Management Systems","TD1201","Marc Rennhard",2005-06-01,0.2033685121,"projekt-detail_1590"
"702","Evaluationsprojekt &quot;Weder Macho noch Tussi&quot;","IS1107","Theresia Weiss Sampietro",2005-06-01,0.1492406114,"projekt-detail_1591"
"703","Image-Analyse eines Detailhndlers im Bereich &quot;Schuhe&quot;","TU0804","Jürg J. Hari",2005-05-01,0.106196911,"projekt-detail_1592"
"704","Internet per mediatori linguistici","IC1002","Hellmut Riediger",2005-05-01,0.1473124291,"projekt-detail_1593"
"705","Soziale Unterschiede im Umgang mit dementen Angehrigen","TU1306","",2005-05-01,0.1105243192,"projekt-detail_1594"
"706","Trennung von Bewirtschaftungseffekten und Hintergrund bei NH3-Immissionen","ES0602","René Locher",2005-05-01,0.0853866343,"projekt-detail_1595"
"707","Konzepte fr Verkehrsmanagementsysteme","TU0702","Albert Steiner",2005-04-27,0.3823605547,"projekt-detail_1596"
"708","Climate change and the banking sector","ES0907","Bettina Furrer",2005-04-01,0.0955077546,"projekt-detail_1598"
"709","Erholungskonzept Moorlandschaft Hirzel - Phase 1","TU0804","Priska Müller Wahl",2005-04-01,0.1483379413,"projekt-detail_1599"
"710","Historische Wege Parc Adula","TU0702","Hansjürg Gredig",2014-01-06,0.2061606176,"projekt-detail_160"
"711","Immo-Pool","IS0902","Peter Meier",2005-04-01,0.1665826884,"projekt-detail_1600"
"712","Untersttzungsbedarf lterer Migrantinnen und Migranten","IS0603","Sylvie Kobi",2005-04-01,0.249855192,"projekt-detail_1601"
"713","BAKOM Bildungsfernsehen","IS0906","Michael Schanne",2005-03-31,0.1020435823,"projekt-detail_1602"
"714","Benchmarkstudie KK-Magazine","IS1404","Iris Giovanelli",2005-03-31,0.071374641,"projekt-detail_1603"
"715","Kleinkindberatung - Projekt im Rahmen der Jugendhilfereform des Kantons Zrich","IS1406","Anna Maria Riedi",2005-03-01,0.0724053736,"projekt-detail_1604"
"716","Tss","TU0702","Markus Kunz",2005-03-01,0.1110515471,"projekt-detail_1605"
"717","Kinder- und Jugendfrderung im Kanton Zrich: Aufbau einer Informationsstelle","TU0804","",2005-02-01,0.1167708158,"projekt-detail_1606"
"718","Nachhaltige Quartierentwicklung Tss","TU0702","Hanspeter Hongler",2005-02-01,0.1012784828,"projekt-detail_1607"
"719","Robuste sequentielle Methoden","FP0804","Olaf Hoenecke",2005-01-10,0.1281645645,"projekt-detail_1608"
"720","Durchfahrtswiderstand","TU1002","Jürg Dietiker",2005-01-05,0.1968077929,"projekt-detail_1609"
"721","Ausfinanzierung von Pensionskassen","IS0602","Andreas Bergmann",2014-01-01,0.0748082206,"projekt-detail_161"
"722","Genchip zum Nachweis der Wirkung von Mistelprparaten auf Krebszellen","TD0905","Angelika Viviani",2005-01-03,0.0985635191,"projekt-detail_1610"
"723","Aktuelle Probleme der Schulsozialarbeit im Kanton Zrich","IS0603","Stefan Müller",2005-01-01,0.1163122627,"projekt-detail_1611"
"724","Automatic generation of dynamic models","TU0903","Christoph Heitz",2005-01-01,0.1500582274,"projekt-detail_1612"
"725","E-Learning ItkA!","FP0804","Claudia Schmucki",2005-01-01,0.083136655,"projekt-detail_1613"
"726","Geschftsstelle Verein fr Ingenieurbiologie","ES1406","Thomas Weibel",2005-01-01,0.1005436357,"projekt-detail_1614"
"727","Implementierung einer generischen Technologie fr hochproduktive Prozesse mit Pichia pastoris im Grossmassstab","CM0804","Karin Kovar",2005-01-01,0.1161348234,"projekt-detail_1615"
"728","Interreg IIIB: Dynalp dynamic rural alpine space","ES0803","Peter Marty",2005-01-01,0.1089142276,"projekt-detail_1616"
"729","Klosterinsel Rheinau (Musikakademie)","FP1302","Jürg J. Hari",2005-01-01,0.2779044077,"projekt-detail_1617"
"730","Monitoring Schulsozialarbeit in der Stadt Zrich","TU1305","Stephan Müller",2005-01-01,0.1770279651,"projekt-detail_1618"
"731","Qualitten von Grnrumen des urbanen Wohnumfelds bezglich Gesundheit und Wohlbefinden","TU1201","Jean-Bernard Bächtiger",2005-01-01,0.3098475475,"projekt-detail_1619"
"732","&quot;bliib gsund&quot;: Ein ergotherapeutisches Gesundheitsfrderungsprogramm fr Personen 60+","IS1303","Julie Page",2014-01-01,0.1027964256,"projekt-detail_162"
"733","Qualitten von urbanen Grnrumen des Wohnumfelds bezglich Gesundheit und Wohlbefinden (COST Action E 39)","TU1002","Reto Hagenbuch",2005-01-01,0.2317587421,"projekt-detail_1620"
"734","Swiss Virtual Campus: Blended Learning","IS0703","",NA,0.4607811968,"projekt-detail_1621"
"735","Swiss Virtual Campus: Medienlinguistik","IS0906","",NA,0.2034335157,"projekt-detail_1622"
"736","Businessplan Prozessoptimierung","FP1206","Christoph Heitz",2004-12-06,0.1550631519,"projekt-detail_1623"
"737","Projektrisiko-Management","IC0602","Wolfgang Breymann",2004-12-06,0.2248474107,"projekt-detail_1624"
"738","Das Einfamilienhaus im periurbanen Umfeld","TU1201","Thomas Weiss",2004-12-01,0.1568391723,"projekt-detail_1625"
"739","DEZA-Mandat Backstopping","IS0906","Christoph Spurk",2004-12-01,0.1818972584,"projekt-detail_1626"
"740","Evaluation Forschungsbericht &quot;Transfer&quot;","IS1002","Vinzenz Wyss",2004-12-01,0.0431204438,"projekt-detail_1627"
"741","Media Quality Research Armenia/Kyrgyzstan","IS0906","Christoph Spurk",2004-12-01,0.1863358742,"projekt-detail_1628"
"742","Prognosemodell fr die obligatorische Krankenversicherung (Versicherermodell)","FP1304","Marc Wildi",2004-12-01,0.1217402128,"projekt-detail_1629"
"743","Adastec","TD1006","Alberto Colotti",2014-01-01,0.206765341,"projekt-detail_163"
"744","Prfauftrag Eidg. Spielbankenkommission","IC1408","Marc Wildi",2004-12-01,0.1052891704,"projekt-detail_1630"
"745","Thesenerarbeitung zum Betrieb multifunktionaler Drucksysteme","TU0804","Markus Hubbuch",2004-12-01,0.200810034,"projekt-detail_1631"
"746","Innovation Management Support","IS0604","Gerold Baudinot",2004-11-29,0.0729565983,"projekt-detail_1633"
"747","Review Storage Konzept","TU1204","Gerold Baudinot",2004-11-29,0.1582519019,"projekt-detail_1634"
"748","Hydrodynamik","BM1406","Werner Maurer",2004-11-17,0.084205515,"projekt-detail_1635"
"749","FVK LSW-Profile","TU0905","Josef Kurath",2004-11-01,0.1420586378,"projekt-detail_1636"
"750","Geschtzter Spaziergarten Reusspark","TU1201","Trudi Beck",2004-11-01,0.1609787295,"projekt-detail_1637"
"751","Innovation Management Support","IS0604","Gerold Baudinot",2004-11-01,0.0637625335,"projekt-detail_1638"
"752","RAAS","TD1006","Richard Alexander Hüppi",2004-11-01,0.1728852705,"projekt-detail_1639"
"753","Applying Life Cycle Assessment for the mitigation of environmental impacts South African agrifood products","ES0801","Deborah Scharfy",2014-01-01,0.1074347157,"projekt-detail_164"
"754","Sambia","IS1409","Christoph Spurk",2004-11-01,0.1509138593,"projekt-detail_1640"
"755","Analyse von TOF-Massenspektren","BM1104","René Locher",2004-10-26,0.1047777344,"projekt-detail_1642"
"756","Develop your practical skills in biotechnology","TU1208","Karin Kovar",2004-10-01,0.0749801629,"projekt-detail_1643"
"757","Evaluation Imagekampagne alte Menschen","TU1204","Michael Schanne",2004-10-01,0.128980149,"projekt-detail_1644"
"758","IAM-Gesprch zur Gesundheitskommunikation","IS0906","Michael Schanne",2004-10-01,0.1076299267,"projekt-detail_1645"
"759","Medizinalcluster","IS0704","Theresia Weiss Sampietro",2004-10-01,0.1335598711,"projekt-detail_1646"
"760","OCS","MP1002","Roger Marti",2004-10-01,0.174249949,"projekt-detail_1647"
"761","Schreibcoaching IAM: Schreiben fr &quot;10vor10&quot;","IC1207","Patrick Tschirky",2004-09-27,0.0925247639,"projekt-detail_1648"
"762","Administrative Belastung von KMU","FA1308","",2004-09-20,0.1469317497,"projekt-detail_1649"
"763","arealplus","IS0802","Claudia Pedron",2014-01-01,0.0832293925,"projekt-detail_165"
"764","Biotechnologie in der Schweiz - Branchenlsung fr das vereinfachte Wissensmanagement im Umfeld der Biotechnologie","MP1305","Marcel Burkhard",2004-09-01,0.1493923244,"projekt-detail_1650"
"765","Narrative Space","IS1308","Vinzenz Wyss",2004-09-01,0.1432901001,"projekt-detail_1651"
"766","Markterweiterung Direktmarketing","FP1405","Jürg J. Hari",2004-08-31,0.1381150282,"projekt-detail_1652"
"767","EN-Bau NDK Facility Management","FP1004","Markus Hubbuch",2004-08-30,0.1527682623,"projekt-detail_1653"
"768","Einfluss verschiedener Verfahren zur Feinklrung auf die wertbestimmenden Inhaltsstoffe bei Rotweinen","BM1207","",2004-08-01,0.0323102399,"projekt-detail_1654"
"769","Fachhochschule Gesundheit","IS1002","Urs Brügger",2004-08-01,0.1352480538,"projekt-detail_1655"
"770","Simulation Elektrohngebahn","TU0903","Marcel Burkhard",2004-07-15,0.2628374566,"projekt-detail_1656"
"771","Aufbau eines Biosicherheitsinstituts","IC1204","Ulrike Hahnemann",2004-07-01,0.1233479493,"projekt-detail_1657"
"772","DEZA Media Assistance Policy","IS0906","Christoph Spurk",2004-07-01,0.2814400768,"projekt-detail_1658"
"773","Markterweiterung KMU","FP1405","Jürg J. Hari",2004-07-01,0.1120038342,"projekt-detail_1659"
"774","BIOmass for SWiss EnErgy fuTure - Schweiz. Kompetenzzentrum fr Energieforschung: BIOGAS","FP0902","",NA,0.1172005267,"projekt-detail_166"
"775","Medienraum Tessin","IC0701","Max Mueller",2004-07-01,0.121755555,"projekt-detail_1660"
"776","Nationaler Forschungstag","TU0804","Vinzenz Wyss",2004-07-01,0.2181355734,"projekt-detail_1661"
"777","Rechnungslegung ZH (Beratung)","IS0902","Andreas Bergmann",2004-07-01,0.2044623092,"projekt-detail_1662"
"778","TransTech: Language Technology for Translators","IS1004","Susanne Johanna Jekat",2004-07-01,0.1728428387,"projekt-detail_1663"
"779","Visualisierung von Prozessdaten","MP1106","Albert Steiner",2004-07-01,0.1497730301,"projekt-detail_1664"
"780","Online-Immissionskarten","ES0602","René Locher",2004-06-30,0.2341212932,"projekt-detail_1665"
"781","Baublatt Leserbefragung","IS0906","Vinzenz Wyss",2004-06-01,0.2096772256,"projekt-detail_1666"
"782","Simulation Versorgungslogistik XXI der armasuisse","TU0903","Marcel Burkhard",2004-06-01,0.1322888258,"projekt-detail_1667"
"783","Computerlizenz fr TranslatorInnen","IS1306","Susanne Johanna Jekat",2004-05-15,0.1459228903,"projekt-detail_1668"
"784","Benchmarking NWEDK","IS0801","Ruth Franziska Vogt Gehri",2004-05-04,0.1342554029,"projekt-detail_1669"
"785","Entwicklung eines innovativen elektrischen Antriebes","TU0601","Tobias Moser (Tech. PL)",2014-02-01,0.1039927764,"projekt-detail_167"
"786","Wissensmanagement: Experten-Pool","IC1002","Ursula Hasler Roumois",2004-05-01,0.1800359731,"projekt-detail_1671"
"787","Wissenschaftliche Begleitung der Sortenprfung pilzwiderstandsfhiger Rebsorten","FA1208","",2004-04-28,0.1010256199,"projekt-detail_1672"
"788","Media Quality Assessment und Schreibcoaching IAM: Sprachkritik Info-Sendungen SF DRS","TU0905","Patrick Tschirky",2004-04-22,0.1094978809,"projekt-detail_1673"
"789","Parkmate","ES1203","Hans Wernher van de Venn",2004-04-02,0.0743585594,"projekt-detail_1674"
"790","DEZA Evaluation Caucasus Media Institute","IS0906","Christoph Spurk",2004-04-01,0.1820510808,"projekt-detail_1675"
"791","Methodenentwicklung Sozial-Managementsysteme","BM0605","Markus Kunz",2004-04-01,0.1608522374,"projekt-detail_1676"
"792","Zufriedenheitsbefragung bei Opfern von Gewaltdelikten in Zusammenhang mit der Fallaufnahme","TU0804","",2004-04-01,0.139914818,"projekt-detail_1678"
"793","Statistische Analyse der Anfangsleistung von Brennstoffzellen","ES1408","René Locher",2004-03-30,0.0978483238,"projekt-detail_1679"
"794","CarbonFoodPrint - Klimafreundliche Ernhrung in der Gastronomie","FA1001","Jean-Bernhard Bächtiger",2014-01-01,0.1274481639,"projekt-detail_168"
"795","Wissensdatenbank und Projektcontrolling fr den Verein alleinerziehender Mtter und Vter Zrich","FP1304","Sylvie Kobi ",2004-03-01,0.0841254542,"projekt-detail_1680"
"796","Schreibwerkstatt IAM: (Neue) Rechtschreibung bei SF DRS","IS0902","Patrick Tschirky",2004-02-25,0.0787663462,"projekt-detail_1681"
"797","Verkehrsmanagementsystem Baregg - Verkehrszustands- und prognosenanzeige","TU0702","Albert Steiner",2004-02-23,0.4909234563,"projekt-detail_1682"
"798","ESES - Event-based Scheduling of Embedded Systems","IC1202","Hugo Fierz",2004-02-01,0.1378297003,"projekt-detail_1683"
"799","Methoden zur automatisierten Erstellung optimaler Wartungsplne im Schienenverkehr","TU1105","Albert Steiner",2004-02-01,0.1828531817,"projekt-detail_1684"
"800","Bibliotheken Benchmarking","CM0801","Andreas Bergmann",2004-01-30,0.1481872536,"projekt-detail_1685"
"801","Stabilisator fr die Herzchirurgie","BM1402","Hans Wernher van de Venn",2004-01-05,0.0937970636,"projekt-detail_1686"
"802","Forschung: In- und Outsourcingspotenzial im Anlagebereich fr institutionelle Anleger","IS0605","Anita Sigg",2004-01-01,0.1022975652,"projekt-detail_1687"
"803","Automatisiertes Verkehrsinformations- und Reiseplanungs-System fr mobile Anwender","TU0702","Albert Steiner",2004-01-01,0.3208756809,"projekt-detail_1688"
"804","Evaluation Schulsozialarbeit Rti","IS0801","Stephan Müller",2004-01-01,0.1689130373,"projekt-detail_1689"
"805","CAS Natur im Siedlungsraum","TD1106","Nathalie Baumann",2014-01-01,0.2141385239,"projekt-detail_169"
"806","FunAlpin Zertifizierung","TU1302","Vicente Carabias-Hütter",2004-01-01,0.1165767769,"projekt-detail_1690"
"807","Gleichbehandlung und Nichtdiskriminierung im privatrechtlichen Arbeitsverhltnis","IS1002","Kurt Pärli",2004-01-01,0.1357744824,"projekt-detail_1691"
"808","INTELCITIES","TD1106","Vicente Carabias-Hütter",2004-01-01,0.1584099745,"projekt-detail_1692"
"809","NOx-Immissionsbelastung entlang der A2 in den Alpen und im Mittelland","TU0702","René Locher",2004-01-01,0.2663073105,"projekt-detail_1693"
"810","NOx-Immissionsbelastung entlang der A2 in den Alpen und im Mittelland","TU0702","René Locher",2004-01-01,0.2663073105,"projekt-detail_1694"
"811","Schutzhllen fr bioaktive Stoffe","MP1402","Jürg Müller",2004-01-01,0.1040312301,"projekt-detail_1695"
"812","Simulationsstudie Rckverfolgbarkeit im Tanklager","TU0903","Marcel Burkhard",2004-01-01,0.1025913556,"projekt-detail_1696"
"813","Sowi Netzwerk","IS0605","Theresia Weiss Sampietro",2004-01-01,0.0443555971,"projekt-detail_1697"
"814","spiel plan - Schweizer Jahrbuch fr Kulturmanagement","IS1007","Bruno Seger",2004-01-01,0.3195543586,"projekt-detail_1698"
"815","Szenarien -Schweizer Alpenraum 2030","ES1102","Harry Spiess",2004-01-01,0.0776660302,"projekt-detail_1699"
"816","Comparative genomics to untangle insect pathogenicity in plant-associated pseudomonads","FA1006","Theo H.M. Smits",2014-01-01,0.1735527209,"projekt-detail_170"
"817","Trendestimation for business survey data","ES0601","Marc Wildi",2004-01-01,0.1332009041,"projekt-detail_1700"
"818","Automatisiertes System fr die online Bestimmung der ATP-Konzentration in Zellkulturprozessen","BM1007","Ursula Graf-Hausner",2003-12-01,0.1509778853,"projekt-detail_1701"
"819","Bedarfsabklrung im Bereich der ausserklinischen Angebote fr Menschen mit psychischer Behinderung in der Region Zrich-Unterland","TU0804","Stephan Müller",2003-12-01,0.2158106411,"projekt-detail_1702"
"820","Innovationspotenzial im Lehrstellenbeschluss 2","IC0602","Kurt Spiess",2003-11-01,0.0577540214,"projekt-detail_1704"
